Url,Title,Country,City,IP,Port,Server,Protocol
219.72.33.6:18080,YONYOU NC,China,,219.72.33.6,18080,Apache-Coyote/1.1,
180.167.242.102:8004,YONYOU NC,China,Hongkou,180.167.242.102,8004,Apache-Coyote/1.1,
124.207.174.132:9009,Yonyou NC,China,Beijing,124.207.174.132,9009,Apache-Coyote/1.1,
58.215.22.46:8090,Yonyou NC,China,,58.215.22.46,8090,Apache-Coyote/1.1,
117.22.76.252:9080,Yonyou NC,China,Xi'an,117.22.76.252,9080,Apache-Coyote/1.1,
120.79.185.209:8081,Yonyou NC,China,,120.79.185.209,8081,Apache-Coyote/1.1,
118.114.254.69:6090,YONYOU NC,China,Chengdu,118.114.254.69,6090,IBM_HTTP_Server,
60.208.28.126:8082,Yonyou UAP,China,Jinan,60.208.28.126,8082,Apache-Coyote/1.1,
39.155.222.51:8095,YONYOU NC,China,Beijing,39.155.222.51,8095,Apache-Coyote/1.1,
47.99.146.177:9999,YONYOU NC,China,,47.99.146.177,9999,Apache-Coyote/1.1,
112.65.206.19:9999,Yonyou NC,China,,112.65.206.19,9999,Apache-Coyote/1.1,
211.155.229.237:5001,YONYOU NC,China,,211.155.229.237,5001,Apache-Coyote/1.1,
180.169.247.156,YONYOU NC,China,Shanghai,180.169.247.156,80,Apache-Coyote/1.1,
47.99.42.201,YONYOU NC,China,,47.99.42.201,80,Apache-Coyote/1.1,
115.194.97.164:9090,YONYOU NC,China,Hangzhou,115.194.97.164,9090,Apache-Coyote/1.1,
39.106.103.118:8888,YONYOU NC,China,,39.106.103.118,8888,Apache-Coyote/1.1,
183.63.116.179:8889,YONYOU NC,China,Shenzhen,183.63.116.179,8889,Apache-Coyote/1.1,
122.227.238.42:9001,Yonyou NC,China,,122.227.238.42,9001,Apache-Coyote/1.1,
218.108.51.194:9080,YONYOU NC,China,Hangzhou,218.108.51.194,9080,WebSphere Application Server/8.5,
140.207.117.66:9080,YONYOU NC,China,Shanghai,140.207.117.66,9080,Apache-Coyote/1.1,
139.196.222.207:8090,YONYOU NC,China,,139.196.222.207,8090,Apache-Coyote/1.1,
218.6.216.157:9000,Yonyou NC,China,,218.6.216.157,9000,Apache-Coyote/1.1,
221.192.133.127:9090,YONYOU NC,China,Beijing,221.192.133.127,9090,Apache-Coyote/1.1,
https://114.112.98.161:9443,Yonyou NC,China,,114.112.98.161,9443,WebSphere Application Server/7.0,
47.94.142.250:8888,YONYOU NC,China,,47.94.142.250,8888,WebSphere Application Server/8.5,
221.192.217.58:9002,Yonyou NC,China,Beijing,221.192.217.58,9002,Apache-Coyote/1.1,
119.167.107.2:8888,YONYOU NC,China,Qingdao,119.167.107.2,8888,Apache-Coyote/1.1,
124.127.122.179,YONYOU NC,China,Beijing,124.127.122.179,80,IBM_HTTP_Server,
218.3.85.147:9000,YONYOU NC,China,Danyang,218.3.85.147,9000,Apache-Coyote/1.1,
58.57.196.34:9999,YONYOU NC,China,Jinan,58.57.196.34,9999,Apache-Coyote/1.1,
202.111.48.35:7777,Yonyou NC,China,Shanghai,202.111.48.35,7777,Apache-Coyote/1.1,
61.143.52.147:6666,YONYOU NC,China,,61.143.52.147,6666,Apache-Coyote/1.1,
218.28.78.139:8090,YONYOU NC,China,Beijing,218.28.78.139,8090,IBM_HTTP_Server,
58.248.64.172:8081,YONYOU NC,China,Guangzhou,58.248.64.172,8081,Apache-Coyote/1.1,
211.137.31.41:86,YONYOU NC,China,Shenyang,211.137.31.41,86,Apache-Coyote/1.1,
nc.huijifood.com:8000,Yonyou NC,China,,118.123.201.131,8000,Apache-Coyote/1.1,
150.242.170.38:85,YONYOU NC,China,,150.242.170.38,85,Apache-Coyote/1.1,
114.251.99.139:8088,YONYOU NC,China,Beijing,114.251.99.139,8088,Apache-Coyote/1.1,
203.6.232.248:5001,YONYOU NC,China,,203.6.232.248,5001,Apache-Coyote/1.1,
124.205.219.57:8080,Yonyou NC,China,Benxi,124.205.219.57,8080,Apache-Coyote/1.1,
https://139.196.196.243:9443,YONYOU NC,China,,139.196.196.243,9443,WebSphere Application Server/8.5,
114.255.132.244:9999,Yonyou NC,China,Beijing,114.255.132.244,9999,Apache-Coyote/1.1,
61.178.88.130:9090,YONYOU NC,China,Lanzhou,61.178.88.130,9090,Apache-Coyote/1.1,
121.34.250.203:8025,Yonyou UAP,China,Shenzhen,121.34.250.203,8025,IBM_HTTP_Server,
117.149.225.61:8086,YONYOU NC,China,Hangzhou,117.149.225.61,8086,Apache-Coyote/1.1,
115.29.193.26:8020,YONYOU NC,China,Qingdao,115.29.193.26,8020,Apache-Coyote/1.1,
123.232.28.218:9999,YONYOU NC,China,Jinan,123.232.28.218,9999,Apache-Coyote/1.1,
122.226.49.246:8888,Yonyou New Century,China,,122.226.49.246,8888,Apache-Coyote/1.1,
112.74.180.46:8080,YONYOU NC,China,,112.74.180.46,8080,Apache-Coyote/1.1,
121.196.120.240:8001,YONYOU NC,China,,121.196.120.240,8001,Apache-Coyote/1.1,
112.112.5.83:9080,Yonyou NC,China,Kunming,112.112.5.83,9080,IBM_HTTP_Server,
60.28.144.166:8088,YONYOU NC,China,Tianjin,60.28.144.166,8088,Apache-Coyote/1.1,
119.3.141.40:8090,YONYOU NC,China,,119.3.141.40,8090,Apache-Coyote/1.1,
47.98.117.167:8088,YONYOU NC,China,,47.98.117.167,8088,Apache-Coyote/1.1,
140.249.23.59:8099,YONYOU NC,China,,140.249.23.59,8099,Apache-Coyote/1.1,
49.4.124.10:8090,YONYOU NC,China,,49.4.124.10,8090,IBM_HTTP_Server,
221.224.138.59:8889,YONYOU NC,China,,221.224.138.59,8889,Apache-Coyote/1.1,
114.67.91.65:9001,YONYOU NC,China,,114.67.91.65,9001,Apache-Coyote/1.1,
47.95.114.118:8080,YONYOU NC,China,,47.95.114.118,8080,Apache-Coyote/1.1,
124.205.126.235,YONYOU NC,China,Beijing,124.205.126.235,80,Apache-Coyote/1.1,
39.98.190.185:9999,Yonyou NC,China,,39.98.190.185,9999,Apache-Coyote/1.1,
111.207.11.203:9080,YONYOU NC,China,Beijing,111.207.11.203,9080,WebSphere Application Server/8.5,
222.180.200.114:9000,YONYOU NC,China,Chongqing,222.180.200.114,9000,Apache-Coyote/1.1,
112.126.67.222:9080,Yonyou NC,China,,112.126.67.222,9080,Apache-Coyote/1.1,
222.177.123.194:8089,YONYOU NC,China,,222.177.123.194,8089,Apache-Coyote/1.1,
61.178.181.224:9010,YONYOU NC,China,Chengdu,61.178.181.224,9010,Apache-Coyote/1.1,
221.193.196.167:8088,Yonyou NC,China,Handan,221.193.196.167,8088,Apache-Coyote/1.1,
61.132.14.34:8888,YONYOU NC,China,,61.132.14.34,8888,Apache-Coyote/1.1,
58.20.15.12:9000,YONYOU NC,China,Changsha,58.20.15.12,9000,WebSphere Application Server/8.5,
221.238.160.171:8888,YONYOU NC,China,Tianjin,221.238.160.171,8888,Apache-Coyote/1.1,
221.228.240.180:8888,Yonyou UAP,China,,221.228.240.180,8888,IBM_HTTP_Server,
221.2.81.235:9191,YONYOU NC,China,Linyi,221.2.81.235,9191,Apache-Coyote/1.1,
114.55.92.184:9999,YONYOU NC,China,,114.55.92.184,9999,Apache-Coyote/1.1,
171.84.0.42:8080,YONYOU NC,China,,171.84.0.42,8080,Apache-Coyote/1.1,
182.50.124.12:8081,YONYOU NC,China,,182.50.124.12,8081,Apache-Coyote/1.1,
182.50.124.13:8081,YONYOU NC,China,,182.50.124.13,8081,Apache-Coyote/1.1,
122.112.175.183:8099,YONYOU NC,China,,122.112.175.183,8099,Apache-Coyote/1.1,
222.84.60.4:89,YONYOU NC,China,Nanning,222.84.60.4,89,Apache-Coyote/1.1,
117.158.30.134:8088,Yonyou NC,China,,117.158.30.134,8088,Apache-Coyote/1.1,
222.171.72.249:8888,YONYOU NC,China,Harbin,222.171.72.249,8888,Apache-Coyote/1.1,
222.161.216.181:9080,YONYOU NC,China,,222.161.216.181,9080,IBM_HTTP_Server,
182.151.44.68:8082,Yonyou UAP,China,,182.151.44.68,8082,Apache-Coyote/1.1,
61.164.50.221:7000,YONYOU NC,China,,61.164.50.221,7000,Apache-Coyote/1.1,
120.194.110.40:9080,Yonyou NC,China,,120.194.110.40,9080,IBM_HTTP_Server,
58.23.3.99:8888,禹洲集团E-HR,China,Xiamen,58.23.3.99,8888,Apache-Coyote/1.1,
118.144.76.77:9090,YONYOU NC,China,,118.144.76.77,9090,Apache-Coyote/1.1,
139.9.232.177:8888,YONYOU NC,China,,139.9.232.177,8888,Apache-Coyote/1.1,
118.144.76.91:9090,YONYOU NC,China,,118.144.76.91,9090,Apache-Coyote/1.1,
121.21.251.254:8089,YONYOU NC,China,Shanghai,121.21.251.254,8089,Apache-Coyote/1.1,
120.234.214.2:8000,Yonyou UAP,China,Huizhou,120.234.214.2,8000,Apache-Coyote/1.1,
221.204.177.124:801,Yonyou NC,China,,221.204.177.124,801,Apache-Coyote/1.1,
60.213.32.102:10000,YONYOU NC,China,,60.213.32.102,10000,Apache-Coyote/1.1,
https://114.242.236.166:9051,YONYOU NC,China,Beijing,114.242.236.166,9051,WebSphere Application Server/8.5,
61.160.81.254:8888,YONYOU NC,China,Yicheng,61.160.81.254,8888,Apache-Coyote/1.1,
122.227.101.24,Yonyou UAP,China,Shanghai,122.227.101.24,80,Apache-Coyote/1.1,
61.170.224.11:9001,Yonyou UAP,China,Shanghai,61.170.224.11,9001,Apache-Coyote/1.1,
112.111.22.111:8090,YONYOU NC,China,Fuzhou,112.111.22.111,8090,Apache-Coyote/1.1,
14.215.220.122:8888,Yonyou UAP,China,Dongguan,14.215.220.122,8888,Apache-Coyote/1.1,
112.112.134.201:9999,YONYOU NC,China,Kunming,112.112.134.201,9999,Apache-Coyote/1.1,
61.132.53.217:9090,YONYOU NC,China,,61.132.53.217,9090,Apache-Coyote/1.1,
113.204.1.34:8088,YONYOU NC,China,Chongqing,113.204.1.34,8088,Apache-Coyote/1.1,
114.116.253.34:8888,YONYOU NC,China,,114.116.253.34,8888,Apache-Coyote/1.1,
223.0.12.74:8088,YONYOU NC,China,,223.0.12.74,8088,Apache-Coyote/1.1,
139.196.196.243:8099,YONYOU NC,China,,139.196.196.243,8099,IBM_HTTP_Server,
59.173.0.46:8090,Yonyou NC,China,Wuhan,59.173.0.46,8090,Apache-Coyote/1.1,
111.204.125.243,YONYOU NC,China,Beijing,111.204.125.243,80,nginx/1.16.1,
211.147.75.222:9080,Yonyou NC,China,,211.147.75.222,9080,Apache-Coyote/1.1,
58.48.209.10:8000,YONYOU NC,China,Wuhan,58.48.209.10,8000,Apache-Coyote/1.1,
222.175.145.166:8099,YONYOU NC,China,Jinan,222.175.145.166,8099,Apache-Coyote/1.1,
221.212.98.62:8090,Yonyou UAP,China,Harbin,221.212.98.62,8090,Apache-Coyote/1.1,
125.46.12.154:8090,用户登录,China,Zhengzhou,125.46.12.154,8090,,
113.200.222.142:9080,YONYOU NC,China,Xi'an,113.200.222.142,9080,nginx/1.12.2,
111.205.210.54:9080,Yonyou UAP,China,Beijing,111.205.210.54,9080,WebSphere Application Server/8.5,
116.63.90.90:9080,YONYOU NC,China,,116.63.90.90,9080,WebSphere Application Server/8.5,
47.103.66.91:9080,YONYOU NC,China,,47.103.66.91,9080,WebSphere Application Server/8.5,
58.60.61.70:8088,YONYOU NC,China,Shenzhen,58.60.61.70,8088,Apache-Coyote/1.1,
218.6.216.157:9001,Yonyou NC,China,,218.6.216.157,9001,Apache-Coyote/1.1,
114.67.91.65:9000,YONYOU NC,China,,114.67.91.65,9000,Apache-Coyote/1.1,
117.185.39.100:8000,YONYOU NC,China,,117.185.39.100,8000,Apache-Coyote/1.1,
113.105.20.114:8088,YONYOU NC,China,Guangzhou,113.105.20.114,8088,Apache-Coyote/1.1,
119.146.222.200:8888,Yonyou UAP,China,,119.146.222.200,8888,Apache-Coyote/1.1,
115.238.59.34:8089,YONYOU NC,China,,115.238.59.34,8089,Apache-Coyote/1.1,
183.239.154.11:8025,Yonyou UAP,China,Shenzhen,183.239.154.11,8025,IBM_HTTP_Server,
183.81.182.89:8088,YONYOU NC,China,,183.81.182.89,8088,Apache-Coyote/1.1,
58.214.0.26:8888,YONYOU NC,China,Wuxi,58.214.0.26,8888,Apache-Coyote/1.1,
219.159.103.75:9090,YONYOU NC,China,,219.159.103.75,9090,Apache-Coyote/1.1,
58.246.128.122:9090,YONYOU NC,China,Shanghai,58.246.128.122,9090,Apache-Coyote/1.1,
117.25.162.4:9080,YONYOU NC,China,,117.25.162.4,9080,Apache-Coyote/1.1,
115.231.109.181:7080,YONYOU NC,China,,115.231.109.181,7080,Apache-Coyote/1.1,
60.221.227.19:6565,YONYOU NC,China,Beijing,60.221.227.19,6565,Apache-Coyote/1.1,
222.85.111.163:81,Yonyou NC,China,Xiangcheng Chengguanzhen,222.85.111.163,81,Apache-Coyote/1.1,
124.127.214.34:9080,Yonyou NC,China,Beijing,124.127.214.34,9080,WebSphere Application Server/7.0,
61.183.189.169:8090,YONYOU NC,China,,61.183.189.169,8090,Apache-Coyote/1.1,
222.221.248.189:8088,YONYOU NC,China,Kunming,222.221.248.189,8088,Apache-Coyote/1.1,
139.9.147.209:9000,Yonyou UAP,China,,139.9.147.209,9000,Apache-Coyote/1.1,
1.180.78.166:8087,Yonyou NC,China,Shanghai,1.180.78.166,8087,Apache-Coyote/1.1,
58.42.242.217:8088,YONYOU NC,China,Guiyang,58.42.242.217,8088,Apache-Coyote/1.1,
113.207.83.142:9090,YONYOU NC,China,,113.207.83.142,9090,Apache-Coyote/1.1,
58.221.202.188:8081,用户登录,China,,58.221.202.188,8081,,
59.46.196.90:8088,Yonyou NC,China,Dalian,59.46.196.90,8088,Apache-Coyote/1.1,
116.6.121.27:8888,Yonyou UAP,China,Guangzhou,116.6.121.27,8888,Apache-Coyote/1.1,
47.103.81.79:9080,YONYOU NC,China,,47.103.81.79,9080,Apache-Coyote/1.1,
116.62.102.146:8888,YONYOU NC,China,,116.62.102.146,8888,Apache-Coyote/1.1,
47.100.34.23:9080,YONYOU NC,China,,47.100.34.23,9080,Apache-Coyote/1.1,
180.166.92.118:8000,Yonyou UAP,China,Shanghai,180.166.92.118,8000,Apache-Coyote/1.1,
106.39.50.94,YONYOU NC,China,Beijing,106.39.50.94,80,IBM_HTTP_Server,
182.92.254.127:8888,Yonyou UAP,China,,182.92.254.127,8888,IBM_HTTP_Server,
61.153.196.155:9080,Yonyou NC,China,Taizhou,61.153.196.155,9080,WebSphere Application Server/7.0,
222.133.26.26:8090,Yonyou NC,China,Jinan,222.133.26.26,8090,IBM_HTTP_Server,
220.165.92.42:8089,YONYOU NC,China,,220.165.92.42,8089,Apache-Coyote/1.1,
47.99.126.56:8888,YONYOU NC,China,,47.99.126.56,8888,Apache-Coyote/1.1,
47.115.179.116:9080,GEIS,China,,47.115.179.116,9080,WebSphere Application Server/8.5,
47.99.50.86,Yonyou UAP,China,,47.99.50.86,80,Apache/2.2.34 (Unix) mod_jk/1.2.32,
120.79.45.246:9080,YONYOU NC,China,,120.79.45.246,9080,Apache-Coyote/1.1,
58.210.219.13:8081,YONYOU NC,China,Chengxiang,58.210.219.13,8081,Apache-Coyote/1.1,
223.223.181.11:7080,YONYOU NC,China,,223.223.181.11,7080,Apache-Coyote/1.1,
218.77.50.45:8090,Yonyou NC,China,Yongzhou,218.77.50.45,8090,Apache-Coyote/1.1,
183.129.201.242:8002,Yonyou NC,China,,183.129.201.242,8002,Apache-Coyote/1.1,
139.196.150.36:6666,YONYOU NC,China,,139.196.150.36,6666,Apache-Coyote/1.1,
47.117.33.10:8090,YONYOU NC,China,,47.117.33.10,8090,Apache-Coyote/1.1,
61.178.84.28:8888,YONYOU NC,China,Lanzhou,61.178.84.28,8888,Apache-Coyote/1.1,
113.120.112.189:8888,YONYOU NC,China,Qingdao,113.120.112.189,8888,Apache-Coyote/1.1,
111.229.30.93:8888,YONYOU NC,China,,111.229.30.93,8888,Apache-Coyote/1.1,
60.166.159.42:6565,YONYOU NC,China,Shanghai,60.166.159.42,6565,Apache-Coyote/1.1,
218.75.97.170:81,Yonyou NC,China,Yiwu,218.75.97.170,81,Apache-Coyote/1.1,
39.152.24.234:88,YONYOU NC,China,Shenyang,39.152.24.234,88,Apache-Coyote/1.1,
118.190.153.168:9191,YONYOU NC,China,,118.190.153.168,9191,Apache-Coyote/1.1,
218.95.14.19:8082,YONYOU NC,China,,218.95.14.19,8082,Apache-Coyote/1.1,
61.128.158.102:9080,Yonyou NC,China,,61.128.158.102,9080,Apache-Coyote/1.1,
211.143.241.218:6565,YONYOU NC,China,Suzhou,211.143.241.218,6565,IBM_HTTP_Server,
61.157.133.100:8088,Yonyou NC,China,Chengdu,61.157.133.100,8088,Apache-Coyote/1.1,
122.228.157.218:8090,YONYOU NC,China,Wenzhou,122.228.157.218,8090,Apache-Coyote/1.1,
221.228.101.165:9080,Yonyou UAP,China,,221.228.101.165,9080,WebSphere Application Server/7.0,
116.90.83.194,YONYOU NC,China,,116.90.83.194,80,Apache-Coyote/1.1,
60.166.60.131:8088,Yonyou New Century,China,Hefei,60.166.60.131,8088,Apache-Coyote/1.1,
116.7.245.58:9080,Yonyou NC,China,Shenzhen,116.7.245.58,9080,Apache-Coyote/1.1,
123.150.47.126:8099,YONYOU NC,China,,123.150.47.126,8099,Apache-Coyote/1.1,
61.50.201.148:9000,Yonyou NC,China,Beijing,61.50.201.148,9000,Apache-Coyote/1.1,
124.207.244.228:8020,YONYOU NC,China,Beijing,124.207.244.228,8020,Apache-Coyote/1.1,
218.22.45.82:9999,Yonyou UAP,China,Hefei,218.22.45.82,9999,Apache-Coyote/1.1,
61.155.2.234:9999,YONYOU NC,China,,61.155.2.234,9999,Apache-Coyote/1.1,
222.171.46.139,YONYOU NC,China,Harbin,222.171.46.139,80,Apache-Coyote/1.1,
115.182.33.134:8001,YONYOU NC,China,,115.182.33.134,8001,Apache-Coyote/1.1,
119.36.78.163:8089,YONYOU NC,China,Xiangfan,119.36.78.163,8089,Apache-Coyote/1.1,
101.132.152.218:9999,Yonyou NC,China,,101.132.152.218,9999,Apache-Coyote/1.1,
114.112.98.161:9999,Yonyou NC,China,,114.112.98.161,9999,IBM_HTTP_Server,
61.136.109.109:9080,Yonyou NC,China,Tianjin,61.136.109.109,9080,Apache-Coyote/1.1,
ec.shuangdeng.com.cn:8000,Yonyou NC,China,Yangzhou,221.6.180.230,8000,Apache-Coyote/1.1,
180.168.251.245:8888,Yonyou New Century,China,Shanghai,180.168.251.245,8888,IBM_HTTP_Server,
https://180.166.208.102:9443,YONYOU NC,China,Shanghai,180.166.208.102,9443,Apache-Coyote/1.1,
139.199.166.99:8080,Yonyou UAP,China,,139.199.166.99,8080,Apache-Coyote/1.1,
112.93.131.8:9080,YONYOU NC,China,Dongguan,112.93.131.8,9080,nginx/1.16.1,
47.94.251.29:9001,YONYOU NC,China,,47.94.251.29,9001,Apache-Coyote/1.1,
47.111.84.51:9090,YONYOU NC,China,,47.111.84.51,9090,Apache-Coyote/1.1,
106.75.133.206:8080,YONYOU NC,China,,106.75.133.206,8080,Apache-Coyote/1.1,
218.90.217.38:81,YONYOU NC,China,,218.90.217.38,81,Apache-Coyote/1.1,
https://47.100.51.187:9443,Yonyou UAP,China,,47.100.51.187,9443,Apache-Coyote/1.1,
218.24.104.210:82,YONYOU NC,China,,218.24.104.210,82,Apache-Coyote/1.1,
58.252.61.61:9080,Yonyou NC,China,Guangzhou,58.252.61.61,9080,Apache-Coyote/1.1,
221.237.154.226:8888,Yonyou UAP,China,Chengdu,221.237.154.226,8888,IBM_HTTP_Server,
171.221.201.131:9080,Yonyou NC,China,Chengdu,171.221.201.131,9080,WebSphere Application Server/7.0,
222.179.135.82:8888,YONYOU NC,China,Chongqing,222.179.135.82,8888,Apache-Coyote/1.1,
222.74.94.190:8099,ERP,China,,222.74.94.190,8099,Apache-Coyote/1.1,
36.26.76.70:8089,YONYOU NC,China,,36.26.76.70,8089,Apache-Coyote/1.1,
171.34.100.92:449,Yonyou NC,China,,171.34.100.92,449,Apache-Coyote/1.1,
52.83.122.51:18081,YONYOU NC,China,,52.83.122.51,18081,Apache-Coyote/1.1,
218.90.217.36:81,YONYOU NC,China,,218.90.217.36,81,Apache-Coyote/1.1,
cs.gpyiliao.com,YONYOU NC,China,,47.117.112.201,80,Apache-Coyote/1.1,
119.3.57.53:8883,YONYOU NC,China,,119.3.57.53,8883,Apache-Coyote/1.1,
223.75.251.112:8099,YONYOU NC,China,Shanghai,223.75.251.112,8099,Apache-Coyote/1.1,
222.78.251.54:9191,Yonyou NC,China,,222.78.251.54,9191,Apache-Coyote/1.1,
113.140.81.76:9000,YONYOU NC,China,Xi'an,113.140.81.76,9000,Apache-Coyote/1.1,
221.1.83.115:8008,YONYOU NC,China,Beijing,221.1.83.115,8008,WebSphere Application Server/8.5,
61.178.136.131:8888,用户登录,China,Chengdu,61.178.136.131,8888,,
123.162.168.211:9000,Yonyou NC,China,,123.162.168.211,9000,Apache-Coyote/1.1,
47.107.74.230:8088,Yonyou NC,China,,47.107.74.230,8088,Apache-Coyote/1.1,
220.167.141.75:8081,YONYOU NC,China,,220.167.141.75,8081,Apache-Coyote/1.1,
60.221.227.19:9595,YONYOU NC,China,Beijing,60.221.227.19,9595,Apache-Coyote/1.1,
220.174.235.18:1880,YONYOU NC,China,,220.174.235.18,1880,IBM_HTTP_Server,
nc.hngymt.com:99,YONYOU NC,China,Zijinglu,123.52.43.91,99,IBM_HTTP_Server,
111.204.14.108:8080,YONYOU NC,China,Beijing,111.204.14.108,8080,Apache-Coyote/1.1,
202.103.239.138:7777,YONYOU NC,China,,202.103.239.138,7777,Apache-Coyote/1.1,
222.174.51.10:8090,YONYOU NC,China,Heze,222.174.51.10,8090,Apache-Coyote/1.1,
183.6.107.44:8082,Yonyou NC,China,Guangzhou,183.6.107.44,8082,Apache-Coyote/1.1,
202.96.183.62:8081,Yonyou NC,China,,202.96.183.62,8081,Apache-Coyote/1.1,
101.72.127.36:8088,Yonyou NC,China,,101.72.127.36,8088,Apache-Coyote/1.1,
124.160.26.139:8080,YONYOU NC,China,Hangzhou,124.160.26.139,8080,Apache-Coyote/1.1,
110.185.187.127:8090,YONYOU NC,China,,110.185.187.127,8090,Apache-Coyote/1.1,
121.35.243.76:9080,YONYOU NC,China,,121.35.243.76,9080,Apache/2.2.22 (Win32) mod_jk/1.2.28,
58.216.48.116:8084,YonYou NC,China,,58.216.48.116,8084,Microsoft-IIS/7.5,
124.164.238.132:9999,Yonyou NC,China,,124.164.238.132,9999,IBM_HTTP_Server,
183.63.53.8:8888,YONYOU NC,China,Huizhou,183.63.53.8,8888,Apache-Coyote/1.1,
60.191.69.250:9090,YONYOU NC,China,Hangzhou,60.191.69.250,9090,Apache-Coyote/1.1,
222.173.174.94:8090,Yonyou NC,China,Weifang,222.173.174.94,8090,Apache-Coyote/1.1,
36.108.172.2:9001,YONYOU NC,China,,36.108.172.2,9001,Apache-Coyote/1.1,
106.38.10.196:8090,Yonyou NC,China,Beijing,106.38.10.196,8090,Apache-Coyote/1.1,
61.128.159.250:8009,Yonyou NC,China,,61.128.159.250,8009,Apache-Coyote/1.1,
139.214.220.78:9080,YONYOU NC,China,Changchun,139.214.220.78,9080,Apache-Coyote/1.1,
114.135.62.67:8333,Yonyou UAP,China,,114.135.62.67,8333,IBM_HTTP_Server,
oa.gsruiguang.com:9080,YONYOU NC,China,Chengdu,61.178.220.130,9080,Apache-Coyote/1.1,
101.132.102.237:8001,YONYOU NC,China,,101.132.102.237,8001,Apache-Coyote/1.1,
58.49.25.140:9002,YONYOU NC,China,Wuhan,58.49.25.140,9002,*****************,
180.169.69.234:8888,YONYOU NC,China,Shanghai,180.169.69.234,8888,Apache-Coyote/1.1,
61.153.238.110:8010,YONYOU NC,China,Jiaxing,61.153.238.110,8010,Apache-Coyote/1.1,
61.164.33.26:5555,YONYOU NC,China,Hangzhou,61.164.33.26,5555,IBM_HTTP_Server,
124.160.89.141:4111,YONYOU NC,China,Hangzhou,124.160.89.141,4111,Apache-Coyote/1.1,
39.108.5.105:9000,YONYOU NC,China,,39.108.5.105,9000,Apache-Coyote/1.1,
47.108.212.54,YONYOU NC,China,,47.108.212.54,80,Apache-Coyote/1.1,
49.232.38.51:88,JD LIMS,China,,49.232.38.51,88,Apache-Coyote/1.1,
39.107.114.186:8888,YONYOU NC,China,,39.107.114.186,8888,Apache-Coyote/1.1,
47.93.249.123,YONYOU NC,China,,47.93.249.123,80,Apache-Coyote/1.1,
118.122.126.37:9080,YONYOU NC,China,Chengdu,118.122.126.37,9080,Apache-Coyote/1.1,
222.209.214.121:8091,Yonyou NC,China,Chengdu,222.209.214.121,8091,Apache-Coyote/1.1,
139.196.255.5:9090,YONYOU NC,China,,139.196.255.5,9090,Apache-Coyote/1.1,
223.220.250.173:6666,YONYOU NC,China,,223.220.250.173,6666,Apache-Coyote/1.1,
58.213.147.154:8088,Yonyou NC,China,Nanjing,58.213.147.154,8088,Apache-Coyote/1.1,
61.156.8.170,YONYOU NC,China,,61.156.8.170,80,Apache-Coyote/1.1,
47.100.64.96:6666,YONYOU NC,China,,47.100.64.96,6666,Apache-Coyote/1.1,
59.110.174.233:9080,Yonyou UAP,China,,59.110.174.233,9080,Apache-Coyote/1.1,
202.106.59.30:9083,YONYOU NC,China,Beijing,202.106.59.30,9083,WebSphere Application Server/8.5,
139.9.228.202,Yonyou UAP,China,,139.9.228.202,80,Apache-Coyote/1.1,
218.253.73.210:5500,YONYOU NC,Hong Kong,Shatin,218.253.73.210,5500,Apache-Coyote/1.1,
222.85.142.14:88,YONYOU NC,China,Guiyang,222.85.142.14,88,Apache-Coyote/1.1,
43.248.48.227:8000,YONYOU NC,China,,43.248.48.227,8000,Apache-Coyote/1.1,
218.70.86.170:8090,YONYOU NC,China,Chongqing,218.70.86.170,8090,Apache-Coyote/1.1,
180.169.225.91:8088,YONYOU NC,China,Shanghai,180.169.225.91,8088,Apache-Coyote/1.1,
125.120.155.51:8090,YONYOU NC,China,Hangzhou,125.120.155.51,8090,Apache-Coyote/1.1,
47.107.43.205,Yonyou UAP,China,,47.107.43.205,80,IBM_HTTP_Server,
58.56.229.190:8090,Yonyou NC,China,,58.56.229.190,8090,IBM_HTTP_Server,
112.67.252.42:9000,YONYOU NC,China,Qionghai,112.67.252.42,9000,Apache-Coyote/1.1,
222.209.210.131:8090,YONYOU NC,China,Chengdu,222.209.210.131,8090,Apache-Coyote/1.1,
220.182.37.22:9090,Yonyou NC,China,,220.182.37.22,9090,Apache-Coyote/1.1,
219.146.93.146:9876,YONYOU NC,China,,219.146.93.146,9876,Apache/2.2.22 (Win32) mod_jk/1.2.28,
112.91.154.211:7001,YONYOU NC,China,Foshan,112.91.154.211,7001,Apache-Coyote/1.1,
221.229.118.139:8899,Yonyou UAP,China,Nanjing,221.229.118.139,8899,Apache-Coyote/1.1,
222.217.88.145:8086,Yonyou UAP,China,,222.217.88.145,8086,Apache-Coyote/1.1,
210.13.50.115,YONYOU NC,China,,210.13.50.115,80,Apache-Coyote/1.1,
119.146.189.37:8099,YONYOU NC,China,,119.146.189.37,8099,Apache-Coyote/1.1,
110.86.16.82:9000,Yonyou NC,China,Xiamen,110.86.16.82,9000,Apache-Coyote/1.1,
1.202.165.58,YONYOU NC,China,Beijing,1.202.165.58,80,IBM_HTTP_Server,
14.23.157.82:8086,YONYOU NC,China,Guangzhou,14.23.157.82,8086,Apache-Coyote/1.1,
58.216.219.228:8000,YONYOU NC,China,Shanghai,58.216.219.228,8000,Apache-Coyote/1.1,
112.17.161.109:8008,YONYOU NC,China,Hangzhou,112.17.161.109,8008,Apache-Coyote/1.1,
